"","site","date","temp"
"1","Port Nolloth",1973-07-01,11.7222222222222
"2","Port Nolloth",1973-08-01,11.5344827586207
"3","Port Nolloth",1973-09-01,10.8793103448276
"4","Port Nolloth",1973-10-01,11.7857142857143
"5","Port Nolloth",1973-11-01,12.3076923076923
"6","Port Nolloth",1973-12-01,12.34
"7","Port Nolloth",1974-01-01,11.5384615384615
"8","Port Nolloth",1974-02-01,12.1052631578947
"9","Port Nolloth",1974-03-01,11.9705882352941
"10","Port Nolloth",1974-04-01,12.4615384615385
"11","Port Nolloth",1974-05-01,12.4444444444444
"12","Port Nolloth",1974-06-01,12.7352941176471
"13","Port Nolloth",1974-07-01,11.4545454545455
"14","Port Nolloth",1974-08-01,12.7037037037037
"15","Port Nolloth",1974-09-01,11.02
"16","Port Nolloth",1974-10-01,11.0555555555556
"17","Port Nolloth",1974-11-01,11.98
"18","Port Nolloth",1974-12-01,11.3653846153846
"19","Port Nolloth",1975-01-01,11.0192307692308
"20","Port Nolloth",1975-02-01,13.6666666666667
"21","Port Nolloth",1975-03-01,11.6730769230769
"22","Port Nolloth",1975-04-01,12.5192307692308
"23","Port Nolloth",1975-05-01,12.6185185185185
"24","Port Nolloth",1975-06-01,11.5576923076923
"25","Port Nolloth",1975-07-01,NA
"26","Port Nolloth",1975-08-01,10.5961538461538
"27","Port Nolloth",1975-09-01,10.4615384615385
"28","Port Nolloth",1975-10-01,10.7407407407407
"29","Port Nolloth",1975-11-01,10.76
"30","Port Nolloth",1975-12-01,12.0892857142857
"31","Port Nolloth",1976-01-01,13.4464285714286
"32","Port Nolloth",1976-02-01,13.1041666666667
"33","Port Nolloth",1976-03-01,NA
"34","Port Nolloth",1976-04-01,NA
"35","Port Nolloth",1976-05-01,12.0882352941176
"36","Port Nolloth",1976-06-01,12.56
"37","Port Nolloth",1976-07-01,12.19
"38","Port Nolloth",1976-08-01,10.8064516129032
"39","Port Nolloth",1976-09-01,10.7
"40","Port Nolloth",1976-10-01,11.5903225806452
"41","Port Nolloth",1976-11-01,12.4166666666667
"42","Port Nolloth",1976-12-01,12.8225806451613
"43","Port Nolloth",1977-01-01,12.9677419354839
"44","Port Nolloth",1977-02-01,14.38
"45","Port Nolloth",1977-03-01,13.3870967741935
"46","Port Nolloth",1977-04-01,13
"47","Port Nolloth",1977-05-01,12.3103448275862
"48","Port Nolloth",1977-06-01,12.25
"49","Port Nolloth",1977-07-01,11.8870967741935
"50","Port Nolloth",1977-08-01,11.7096774193548
"51","Port Nolloth",1977-09-01,11.8666666666667
"52","Port Nolloth",1977-10-01,11.8166666666667
"53","Port Nolloth",1977-11-01,11.95
"54","Port Nolloth",1977-12-01,12.741935483871
"55","Port Nolloth",1978-01-01,12.7967741935484
"56","Port Nolloth",1978-02-01,12.8428571428571
"57","Port Nolloth",1978-03-01,12.6741935483871
"58","Port Nolloth",1978-04-01,12.92
"59","Port Nolloth",1978-05-01,12.3677419354839
"60","Port Nolloth",1978-06-01,11.4933333333333
"61","Port Nolloth",1978-07-01,11.6655172413793
"62","Port Nolloth",1978-08-01,12.3161290322581
"63","Port Nolloth",1978-09-01,11.92
"64","Port Nolloth",1978-10-01,11.541935483871
"65","Port Nolloth",1978-11-01,12.46
"66","Port Nolloth",1978-12-01,12.9548387096774
"67","Port Nolloth",1979-01-01,13.2225806451613
"68","Port Nolloth",1979-02-01,13.6107142857143
"69","Port Nolloth",1979-03-01,12.9193548387097
"70","Port Nolloth",1979-04-01,12.0933333333333
"71","Port Nolloth",1979-05-01,12.1709677419355
"72","Port Nolloth",1979-06-01,12.2266666666667
"73","Port Nolloth",1979-07-01,11.4903225806452
"74","Port Nolloth",1979-08-01,11.4709677419355
"75","Port Nolloth",1979-09-01,11.2133333333333
"76","Port Nolloth",1979-10-01,11.7129032258065
"77","Port Nolloth",1979-11-01,12.39
"78","Port Nolloth",1979-12-01,13.0935483870968
"79","Port Nolloth",1980-01-01,13.7548387096774
"80","Port Nolloth",1980-02-01,12.8172413793103
"81","Port Nolloth",1980-03-01,13.1387096774194
"82","Port Nolloth",1980-04-01,12.3666666666667
"83","Port Nolloth",1980-05-01,11.7387096774194
"84","Port Nolloth",1980-06-01,11.51
"85","Port Nolloth",1980-07-01,11.1451612903226
"86","Port Nolloth",1980-08-01,12.2
"87","Port Nolloth",1980-09-01,12.23
"88","Port Nolloth",1980-10-01,11.7677419354839
"89","Port Nolloth",1980-11-01,12.7233333333333
"90","Port Nolloth",1980-12-01,12.9064516129032
"91","Port Nolloth",1981-01-01,13.0947368421053
"92","Port Nolloth",1981-02-01,14.0090909090909
"93","Port Nolloth",1981-03-01,12.8225806451613
"94","Port Nolloth",1981-04-01,11.8576923076923
"95","Port Nolloth",1981-05-01,12.1413793103448
"96","Port Nolloth",1981-06-01,11.3866666666667
"97","Port Nolloth",1981-07-01,11.2806451612903
"98","Port Nolloth",1981-08-01,11.7032258064516
"99","Port Nolloth",1981-09-01,12.0333333333333
"100","Port Nolloth",1981-10-01,12.1129032258065
"101","Port Nolloth",1981-11-01,12.1461538461538
"102","Port Nolloth",1981-12-01,12.2916666666667
"103","Port Nolloth",1982-01-01,12.1666666666667
"104","Port Nolloth",1982-02-01,12.8260869565217
"105","Port Nolloth",1982-03-01,12.5
"106","Port Nolloth",1982-04-01,11.875
"107","Port Nolloth",1982-05-01,12.24
"108","Port Nolloth",1982-06-01,11.24
"109","Port Nolloth",1982-07-01,11.2222222222222
"110","Port Nolloth",1982-08-01,10.48
"111","Port Nolloth",1982-09-01,11.08
"112","Port Nolloth",1982-10-01,11.75
"113","Port Nolloth",1982-11-01,12.3333333333333
"114","Port Nolloth",1982-12-01,12.2083333333333
"115","Port Nolloth",1983-01-01,11.96
"116","Port Nolloth",1983-02-01,11.2083333333333
"117","Port Nolloth",1983-03-01,11.5925925925926
"118","Port Nolloth",1983-04-01,12.6923076923077
"119","Port Nolloth",1983-05-01,12.0416666666667
"120","Port Nolloth",1983-06-01,11.625
"121","Port Nolloth",1983-07-01,11.3333333333333
"122","Port Nolloth",1983-08-01,11.1538461538462
"123","Port Nolloth",1983-09-01,11.7777777777778
"124","Port Nolloth",1983-10-01,11.5384615384615
"125","Port Nolloth",1983-11-01,12.6923076923077
"126","Port Nolloth",1983-12-01,12.4347826086957
"127","Port Nolloth",1984-01-01,14.04
"128","Port Nolloth",1984-02-01,13.92
"129","Port Nolloth",1984-03-01,13.2592592592593
"130","Port Nolloth",1984-04-01,14
"131","Port Nolloth",1984-05-01,13
"132","Port Nolloth",1984-06-01,12.0416666666667
"133","Port Nolloth",1984-07-01,11.3076923076923
"134","Port Nolloth",1984-08-01,11.1851851851852
"135","Port Nolloth",1984-09-01,12.04
"136","Port Nolloth",1984-10-01,12.5555555555556
"137","Port Nolloth",1984-11-01,11
"138","Port Nolloth",1984-12-01,12.1304347826087
"139","Port Nolloth",1985-01-01,12.8888888888889
"140","Port Nolloth",1985-02-01,13.25
"141","Port Nolloth",1985-03-01,12.28
"142","Port Nolloth",1985-04-01,12.68
"143","Port Nolloth",1985-05-01,12.6153846153846
"144","Port Nolloth",1985-06-01,11.92
"145","Port Nolloth",1985-07-01,11.5217391304348
"146","Port Nolloth",1985-08-01,11.5714285714286
"147","Port Nolloth",1985-09-01,11.9391304347826
"148","Port Nolloth",1985-10-01,NA
"149","Port Nolloth",1985-11-01,12.7631578947368
"150","Port Nolloth",1985-12-01,14.0322580645161
"151","Port Nolloth",1986-01-01,12.1290322580645
"152","Port Nolloth",1986-02-01,12.4821428571429
"153","Port Nolloth",1986-03-01,12.4354838709677
"154","Port Nolloth",1986-04-01,12.5666666666667
"155","Port Nolloth",1986-05-01,11.8548387096774
"156","Port Nolloth",1986-06-01,13.3666666666667
"157","Port Nolloth",1986-07-01,12.1774193548387
"158","Port Nolloth",1986-08-01,12.9193548387097
"159","Port Nolloth",1986-09-01,11.8833333333333
"160","Port Nolloth",1986-10-01,11.8709677419355
"161","Port Nolloth",1986-11-01,11.9666666666667
"162","Port Nolloth",1986-12-01,12.9032258064516
"163","Port Nolloth",1987-01-01,12.34375
"164","Port Nolloth",1987-02-01,11.6590909090909
"165","Port Nolloth",1987-03-01,12.1290322580645
"166","Port Nolloth",1987-04-01,11.9
"167","Port Nolloth",1987-05-01,11.9516129032258
"168","Port Nolloth",1987-06-01,11.9333333333333
"169","Port Nolloth",1987-07-01,11.5322580645161
"170","Port Nolloth",1987-08-01,11.5322580645161
"171","Port Nolloth",1987-09-01,11.65
"172","Port Nolloth",1987-10-01,11.8709677419355
"173","Port Nolloth",1987-11-01,11.9333333333333
"174","Port Nolloth",1987-12-01,13.6129032258065
"175","Port Nolloth",1988-01-01,11.5032258064516
"176","Port Nolloth",1988-02-01,12.6
"177","Port Nolloth",1988-03-01,14.8333333333333
"178","Port Nolloth",1988-04-01,11.8166666666667
"179","Port Nolloth",1988-05-01,11.9193548387097
"180","Port Nolloth",1988-06-01,12.1166666666667
"181","Port Nolloth",1988-07-01,10.5666666666667
"182","Port Nolloth",1988-08-01,11.1129032258065
"183","Port Nolloth",1988-09-01,11.1333333333333
"184","Port Nolloth",1988-10-01,11.4032258064516
"185","Port Nolloth",1988-11-01,11.75
"186","Port Nolloth",1988-12-01,13.6451612903226
"187","Port Nolloth",1989-01-01,14
"188","Port Nolloth",1989-02-01,14.3392857142857
"189","Port Nolloth",1989-03-01,12.9838709677419
"190","Port Nolloth",1989-04-01,12.8666666666667
"191","Port Nolloth",1989-05-01,13.241935483871
"192","Port Nolloth",1989-06-01,12.4
"193","Port Nolloth",1989-07-01,11.5483870967742
"194","Port Nolloth",1989-08-01,11.6451612903226
"195","Port Nolloth",1989-09-01,11.0666666666667
"196","Port Nolloth",1989-10-01,10.8064516129032
"197","Port Nolloth",1989-11-01,11.35
"198","Port Nolloth",1989-12-01,11.8870967741935
"199","Port Nolloth",1990-01-01,12.6833333333333
"200","Port Nolloth",1990-02-01,15.5714285714286
"201","Port Nolloth",1990-03-01,14.1774193548387
"202","Port Nolloth",1990-04-01,13.65
"203","Port Nolloth",1990-05-01,12.8064516129032
"204","Port Nolloth",1990-06-01,11.25
"205","Port Nolloth",1990-07-01,10.9806451612903
"206","Port Nolloth",1990-08-01,10.6516129032258
"207","Port Nolloth",1990-09-01,11.1566666666667
"208","Port Nolloth",1990-10-01,11.2064516129032
"209","Port Nolloth",1990-11-01,11.6666666666667
"210","Port Nolloth",1990-12-01,12.7096774193548
"211","Port Nolloth",1991-01-01,12.1709677419355
"212","Port Nolloth",1991-02-01,12.4964285714286
"213","Port Nolloth",1991-03-01,12.8483870967742
"214","Port Nolloth",1991-04-01,12.48
"215","Port Nolloth",1991-05-01,12.0096774193548
"216","Port Nolloth",1991-06-01,12.1033333333333
"217","Port Nolloth",1991-07-01,12.1258064516129
"218","Port Nolloth",1991-08-01,10.8354838709677
"219","Port Nolloth",1991-09-01,11.0866666666667
"220","Port Nolloth",1991-10-01,11.4033333333333
"221","Port Nolloth",1991-11-01,11.1586206896552
"222","Port Nolloth",1991-12-01,11.1709677419355
"223","Port Nolloth",1992-01-01,11.1258064516129
"224","Port Nolloth",1992-02-01,12.9103448275862
"225","Port Nolloth",1992-03-01,12.5548387096774
"226","Port Nolloth",1992-04-01,12.6533333333333
"227","Port Nolloth",1992-05-01,11.0096774193548
"228","Port Nolloth",1992-06-01,10.8266666666667
"229","Port Nolloth",1992-07-01,10.8096774193548
"230","Port Nolloth",1992-08-01,10.7709677419355
"231","Port Nolloth",1992-09-01,10.7633333333333
"232","Port Nolloth",1992-10-01,12.35
"233","Port Nolloth",1992-11-01,11.3592592592593
"234","Port Nolloth",1992-12-01,11.5064516129032
"235","Port Nolloth",1993-01-01,11.8387096774194
"236","Port Nolloth",1993-02-01,12.3464285714286
"237","Port Nolloth",1993-03-01,12.3290322580645
"238","Port Nolloth",1993-04-01,13.4333333333333
"239","Port Nolloth",1993-05-01,11.9774193548387
"240","Port Nolloth",1993-06-01,11.42
"241","Port Nolloth",1993-07-01,12.1774193548387
"242","Port Nolloth",1993-08-01,11.7032258064516
"243","Port Nolloth",1993-09-01,10.7448275862069
"244","Port Nolloth",1993-10-01,10.9935483870968
"245","Port Nolloth",1993-11-01,11.6333333333333
"246","Port Nolloth",1993-12-01,12.01
"247","Port Nolloth",1994-01-01,12.9433333333333
"248","Port Nolloth",1994-02-01,14.0535714285714
"249","Port Nolloth",1994-03-01,13.8903225806452
"250","Port Nolloth",1994-04-01,13.5766666666667
"251","Port Nolloth",1994-05-01,11.858064516129
"252","Port Nolloth",1994-06-01,11.43
"253","Port Nolloth",1994-07-01,11.2225806451613
"254","Port Nolloth",1994-08-01,11.0928571428571
"255","Port Nolloth",1994-09-01,11.8833333333333
"256","Port Nolloth",1994-10-01,11.5225806451613
"257","Port Nolloth",1994-11-01,12.3391304347826
"258","Port Nolloth",1994-12-01,12.6032258064516
"259","Port Nolloth",1995-01-01,13.5161290322581
"260","Port Nolloth",1995-02-01,13.825
"261","Port Nolloth",1995-03-01,13.6838709677419
"262","Port Nolloth",1995-04-01,12.99
"263","Port Nolloth",1995-05-01,13.55
"264","Port Nolloth",1995-06-01,12.3133333333333
"265","Port Nolloth",1995-07-01,11.3774193548387
"266","Port Nolloth",1995-08-01,11.4333333333333
"267","Port Nolloth",1995-09-01,11.23
"268","Port Nolloth",1995-10-01,12.3807692307692
"269","Port Nolloth",1995-11-01,11.875
"270","Port Nolloth",1995-12-01,15.5548387096774
"271","Port Nolloth",1996-01-01,13.8290322580645
"272","Port Nolloth",1996-02-01,13.7379310344828
"273","Port Nolloth",1996-03-01,13.2290322580645
"274","Port Nolloth",1996-04-01,13.2666666666667
"275","Port Nolloth",1996-05-01,12.9225806451613
"276","Port Nolloth",1996-06-01,13.4866666666667
"277","Port Nolloth",1996-07-01,12.3677419354839
"278","Port Nolloth",1996-08-01,11.7645161290323
"279","Port Nolloth",1996-09-01,12.2566666666667
"280","Port Nolloth",1996-10-01,11.7451612903226
"281","Port Nolloth",1996-11-01,11.97
"282","Port Nolloth",1996-12-01,12.5967741935484
"283","Port Nolloth",1997-01-01,12.5483870967742
"284","Port Nolloth",1997-02-01,11.9892857142857
"285","Port Nolloth",1997-03-01,11.8967741935484
"286","Port Nolloth",1997-04-01,12.3166666666667
"287","Port Nolloth",1997-05-01,12.0551724137931
"288","Port Nolloth",1997-06-01,12.6266666666667
"289","Port Nolloth",1997-07-01,11.9903225806452
"290","Port Nolloth",1997-08-01,11.4806451612903
"291","Port Nolloth",1997-09-01,12.7133333333333
"292","Port Nolloth",1997-10-01,11.8451612903226
"293","Port Nolloth",1997-11-01,12.4833333333333
"294","Port Nolloth",1997-12-01,12.9366666666667
"295","Port Nolloth",1998-01-01,12.7258064516129
"296","Port Nolloth",1998-02-01,14.4777777777778
"297","Port Nolloth",1998-03-01,13.0483870967742
"298","Port Nolloth",1998-04-01,12.7333333333333
"299","Port Nolloth",1998-05-01,12.18
"300","Port Nolloth",1998-06-01,11.4033333333333
"301","Port Nolloth",1998-07-01,10.9516129032258
"302","Port Nolloth",1998-08-01,11.4193548387097
"303","Port Nolloth",1998-09-01,NA
"304","Port Nolloth",1998-10-01,NA
"305","Port Nolloth",1998-11-01,NA
"306","Port Nolloth",1998-12-01,NA
"307","Port Nolloth",1999-01-01,12.5161290322581
"308","Port Nolloth",1999-02-01,12.9964285714286
"309","Port Nolloth",1999-03-01,12.5612903225806
"310","Port Nolloth",1999-04-01,13.2466666666667
"311","Port Nolloth",1999-05-01,13.0806451612903
"312","Port Nolloth",1999-06-01,12.76
"313","Port Nolloth",1999-07-01,12.6064516129032
"314","Port Nolloth",1999-08-01,12.4677419354839
"315","Port Nolloth",1999-09-01,12.44
"316","Port Nolloth",1999-10-01,12.0548387096774
"317","Port Nolloth",1999-11-01,11.9166666666667
"318","Port Nolloth",1999-12-01,12.8578947368421
"319","Port Nolloth",2000-01-01,13.4
"320","Port Nolloth",2000-02-01,12.35
"321","Port Nolloth",2000-03-01,12.5387096774194
"322","Port Nolloth",2000-04-01,12.68
"323","Port Nolloth",2000-05-01,11.3548387096774
"324","Port Nolloth",2000-06-01,12.31
"325","Port Nolloth",2000-07-01,11.9548387096774
"326","Port Nolloth",2000-08-01,12.0225806451613
"327","Port Nolloth",2000-09-01,11.1366666666667
"328","Port Nolloth",2000-10-01,11.5935483870968
"329","Port Nolloth",2000-11-01,13.5433333333333
"330","Port Nolloth",2000-12-01,12.1935483870968
"331","Port Nolloth",2001-01-01,12.4096774193548
"332","Port Nolloth",2001-02-01,13.1035714285714
"333","Port Nolloth",2001-03-01,13.3935483870968
"334","Port Nolloth",2001-04-01,12.8884615384615
"335","Port Nolloth",2001-05-01,13.5451612903226
"336","Port Nolloth",2001-06-01,12.3033333333333
"337","Port Nolloth",2001-07-01,12.641935483871
"338","Port Nolloth",2001-08-01,12.5666666666667
"339","Port Nolloth",2001-09-01,12.4633333333333
"340","Port Nolloth",2001-10-01,13.1258064516129
"341","Port Nolloth",2001-11-01,14.2966666666667
"342","Port Nolloth",2001-12-01,14.3923076923077
"343","Port Nolloth",2002-01-01,13.6620689655172
"344","Port Nolloth",2002-02-01,13.9178571428571
"345","Port Nolloth",2002-03-01,13.4096774193548
"346","Port Nolloth",2002-04-01,13.9566666666667
"347","Port Nolloth",2002-05-01,14.8583333333333
"348","Port Nolloth",2002-06-01,13.71
"349","Port Nolloth",2002-07-01,12.958064516129
"350","Port Nolloth",2002-08-01,11.6225806451613
"351","Port Nolloth",2002-09-01,11.6266666666667
"352","Port Nolloth",2002-10-01,11.6838709677419
"353","Port Nolloth",2002-11-01,11.6033333333333
"354","Port Nolloth",2002-12-01,11.5896551724138
"355","Port Nolloth",2003-01-01,12.4793103448276
"356","Port Nolloth",2003-02-01,12.9535714285714
"357","Port Nolloth",2003-03-01,12.441935483871
"358","Port Nolloth",2003-04-01,12.8633333333333
"359","Port Nolloth",2003-05-01,12.3774193548387
"360","Port Nolloth",2003-06-01,10.9533333333333
"361","Port Nolloth",2003-07-01,11.358064516129
"362","Port Nolloth",2003-08-01,11.6380952380952
"363","Port Nolloth",2003-09-01,11.7111111111111
"364","Port Nolloth",2003-10-01,12.2433333333333
"365","Port Nolloth",2003-11-01,12.25
"366","Port Nolloth",2003-12-01,12.241935483871
"367","Port Nolloth",2004-01-01,12.8096774193548
"368","Port Nolloth",2004-02-01,12.4310344827586
"369","Port Nolloth",2004-03-01,11.9838709677419
"370","Port Nolloth",2004-04-01,11.6833333333333
"371","Port Nolloth",2004-05-01,11.6129032258065
"372","Port Nolloth",2004-06-01,11.9
"373","Port Nolloth",2004-07-01,11.3225806451613
"374","Port Nolloth",2004-08-01,11.5967741935484
"375","Port Nolloth",2004-09-01,11.6379310344828
"376","Port Nolloth",2004-10-01,12.3387096774194
"377","Port Nolloth",2004-11-01,11.9166666666667
"378","Port Nolloth",2004-12-01,13.241935483871
"379","Port Nolloth",2005-01-01,13.9032258064516
"380","Port Nolloth",2005-02-01,13.8928571428571
"381","Port Nolloth",2005-03-01,13.4516129032258
"382","Port Nolloth",2005-04-01,12.6
"383","Port Nolloth",2005-05-01,12.4516129032258
"384","Port Nolloth",2005-06-01,11.9333333333333
"385","Port Nolloth",2005-07-01,11.7903225806452
"386","Port Nolloth",2005-08-01,11.4032258064516
"387","Port Nolloth",2005-09-01,11.2666666666667
"388","Port Nolloth",2005-10-01,11.5
"389","Port Nolloth",2005-11-01,13.0166666666667
"390","Port Nolloth",2005-12-01,12.1774193548387
"391","Port Nolloth",2006-01-01,12.7741935483871
"392","Port Nolloth",2006-02-01,13.8464285714286
"393","Port Nolloth",2006-03-01,12.6290322580645
"394","Port Nolloth",2006-04-01,13.2333333333333
"395","Port Nolloth",2006-05-01,13.8548387096774
"396","Port Nolloth",2006-06-01,13.7
"397","Port Nolloth",2006-07-01,12.5483870967742
"398","Port Nolloth",2006-08-01,12.0322580645161
"399","Port Nolloth",2006-09-01,11.5333333333333
"400","Port Nolloth",2006-10-01,12.0645161290323
"401","Port Nolloth",2006-11-01,12.3333333333333
"402","Port Nolloth",2006-12-01,12.4354838709677
"403","Port Nolloth",2007-01-01,12.5645161290323
"404","Port Nolloth",2007-02-01,12.7321428571429
"405","Port Nolloth",2007-03-01,12.8958333333333
"406","Port Nolloth",2007-04-01,12.9833333333333
"407","Port Nolloth",2007-05-01,12.5645161290323
"408","Port Nolloth",2007-06-01,12.6333333333333
"409","Port Nolloth",2007-07-01,12.0806451612903
"410","Port Nolloth",2007-08-01,12.2258064516129
"411","Port Nolloth",2007-09-01,11.6333333333333
"412","Port Nolloth",2007-10-01,11.5322580645161
"413","Port Nolloth",2007-11-01,11.7333333333333
"414","Port Nolloth",2007-12-01,13.5161290322581
"415","Port Nolloth",2008-01-01,13.1612903225806
"416","Port Nolloth",2008-02-01,12.4310344827586
"417","Port Nolloth",2008-03-01,13.3387096774194
"418","Port Nolloth",2008-04-01,12.65
"419","Port Nolloth",2008-05-01,13.1290322580645
"420","Port Nolloth",2008-06-01,13.25
"421","Port Nolloth",2008-07-01,12.8709677419355
"422","Port Nolloth",2008-08-01,12.5483870967742
"423","Port Nolloth",2008-09-01,12.9166666666667
"424","Port Nolloth",2008-10-01,12.7258064516129
"425","Port Nolloth",2008-11-01,12.5166666666667
"426","Port Nolloth",2008-12-01,12.8709677419355
"427","Port Nolloth",2009-01-01,14.1935483870968
"428","Port Nolloth",2009-02-01,13.7321428571429
"429","Port Nolloth",2009-03-01,12.8709677419355
"430","Port Nolloth",2009-04-01,12.45
"431","Port Nolloth",2009-05-01,13.2258064516129
"432","Port Nolloth",2009-06-01,12.7166666666667
"433","Port Nolloth",2009-07-01,12.9354838709677
"434","Port Nolloth",2009-08-01,11.6612903225806
"435","Port Nolloth",2009-09-01,11.9
"436","Port Nolloth",2009-10-01,12.3225806451613
"437","Port Nolloth",2009-11-01,13.5666666666667
"438","Port Nolloth",2009-12-01,13.9032258064516
"439","Port Nolloth",2010-01-01,12.8709677419355
"440","Port Nolloth",2010-02-01,13.3035714285714
"441","Port Nolloth",2010-03-01,13.4677419354839
"442","Port Nolloth",2010-04-01,12.4666666666667
"443","Port Nolloth",2010-05-01,12.3709677419355
"444","Port Nolloth",2010-06-01,12.1
"445","Port Nolloth",2010-07-01,11.8225806451613
"446","Port Nolloth",2010-08-01,12.2096774193548
"447","Port Nolloth",2010-09-01,12.25
"448","Port Nolloth",2010-10-01,12.5
"449","Port Nolloth",2010-11-01,12.7166666666667
"450","Port Nolloth",2010-12-01,13.4193548387097
"451","Port Nolloth",2011-01-01,14.6333333333333
"452","Port Nolloth",2011-02-01,13.875
"453","Port Nolloth",2011-03-01,14.741935483871
"454","Port Nolloth",2011-04-01,13.2166666666667
"455","Port Nolloth",2011-05-01,13.258064516129
"456","Port Nolloth",2011-06-01,12.6
"457","Port Nolloth",2011-07-01,12.4354838709677
"458","Port Nolloth",2011-08-01,12.3709677419355
"459","Port Nolloth",2011-09-01,12
"460","Hondeklipbaai",1990-09-01,10.6909090909091
"461","Hondeklipbaai",1990-10-01,10.7387096774194
"462","Hondeklipbaai",1990-11-01,11.248
"463","Hondeklipbaai",1990-12-01,12.49
"464","Hondeklipbaai",1991-01-01,11.5
"465","Hondeklipbaai",1991-02-01,12.195
"466","Hondeklipbaai",1991-03-01,12.2
"467","Hondeklipbaai",1991-04-01,12.0428571428571
"468","Hondeklipbaai",1991-05-01,11.83
"469","Hondeklipbaai",1991-06-01,11.3133333333333
"470","Hondeklipbaai",1991-07-01,11.7461538461538
"471","Hondeklipbaai",1991-08-01,10.8954545454545
"472","Hondeklipbaai",1991-09-01,11.0058823529412
"473","Hondeklipbaai",1991-10-01,11.404347826087
"474","Hondeklipbaai",1991-11-01,11.3666666666667
"475","Hondeklipbaai",1991-12-01,11.4384615384615
"476","Hondeklipbaai",1992-01-01,11.265
"477","Hondeklipbaai",1992-02-01,12.9235294117647
"478","Hondeklipbaai",1992-03-01,12.1818181818182
"479","Hondeklipbaai",1992-04-01,11.905
"480","Hondeklipbaai",1992-05-01,10.7571428571429
"481","Hondeklipbaai",1992-06-01,11.0894736842105
"482","Hondeklipbaai",1992-07-01,10.79
"483","Hondeklipbaai",1992-08-01,10.5695652173913
"484","Hondeklipbaai",1992-09-01,11.0315789473684
"485","Hondeklipbaai",1992-10-01,12.4619047619048
"486","Hondeklipbaai",1992-11-01,11.2545454545455
"487","Hondeklipbaai",1992-12-01,11.4714285714286
"488","Hondeklipbaai",1993-01-01,11.59
"489","Hondeklipbaai",1993-02-01,11.715
"490","Hondeklipbaai",1993-03-01,11.6608695652174
"491","Hondeklipbaai",1993-04-01,12.2333333333333
"492","Hondeklipbaai",1993-05-01,11.5222222222222
"493","Hondeklipbaai",1993-06-01,11.0111111111111
"494","Hondeklipbaai",1993-07-01,11.6888888888889
"495","Hondeklipbaai",1993-08-01,11.8409090909091
"496","Hondeklipbaai",1993-09-01,10.3947368421053
"497","Hondeklipbaai",1993-10-01,10.7157894736842
"498","Hondeklipbaai",1993-11-01,11.1818181818182
"499","Hondeklipbaai",1993-12-01,11.1733333333333
"500","Hondeklipbaai",1994-01-01,11.98
"501","Hondeklipbaai",1994-02-01,13.295
"502","Hondeklipbaai",1994-03-01,12.8681818181818
"503","Hondeklipbaai",1994-04-01,13.155
"504","Hondeklipbaai",1994-05-01,11.2722222222222
"505","Hondeklipbaai",1994-06-01,NA
"506","Hondeklipbaai",1994-07-01,11.015
"507","Hondeklipbaai",1994-08-01,10.5391304347826
"508","Hondeklipbaai",1994-09-01,11.1272727272727
"509","Hondeklipbaai",1994-10-01,10.905
"510","Hondeklipbaai",1994-11-01,11.9681818181818
"511","Hondeklipbaai",1994-12-01,12.385
"512","Hondeklipbaai",1995-01-01,12.6380952380952
"513","Hondeklipbaai",1995-02-01,13.22
"514","Hondeklipbaai",1995-03-01,12.7181818181818
"515","Hondeklipbaai",1995-04-01,12.3947368421053
"516","Hondeklipbaai",1995-05-01,12.6136363636364
"517","Hondeklipbaai",1995-06-01,12.0909090909091
"518","Hondeklipbaai",1995-07-01,10.9782608695652
"519","Hondeklipbaai",1995-08-01,10.9090909090909
"520","Hondeklipbaai",1995-09-01,11.1904761904762
"521","Hondeklipbaai",1995-10-01,11.7954545454545
"522","Hondeklipbaai",1995-11-01,12.3272727272727
"523","Hondeklipbaai",1995-12-01,14.15625
"524","Hondeklipbaai",1996-01-01,13.6818181818182
"525","Hondeklipbaai",1996-02-01,13.2142857142857
"526","Hondeklipbaai",1996-03-01,12.6190476190476
"527","Hondeklipbaai",1996-04-01,12.37
"528","Hondeklipbaai",1996-05-01,12.5454545454545
"529","Hondeklipbaai",1996-06-01,12.4736842105263
"530","Hondeklipbaai",1996-07-01,11.6739130434783
"531","Hondeklipbaai",1996-08-01,11.1590909090909
"532","Hondeklipbaai",1996-09-01,12.325
"533","Hondeklipbaai",1996-10-01,11.5217391304348
"534","Hondeklipbaai",1996-11-01,11.547619047619
"535","Hondeklipbaai",1996-12-01,12.0769230769231
"536","Hondeklipbaai",1997-01-01,12.5526315789474
"537","Hondeklipbaai",1997-02-01,11.9
"538","Hondeklipbaai",1997-03-01,12.1944444444444
"539","Hondeklipbaai",1997-04-01,12.4863636363636
"540","Hondeklipbaai",1997-05-01,11.85
"541","Hondeklipbaai",1997-06-01,11.3571428571429
"542","Hondeklipbaai",1997-07-01,11.6538461538462
"543","Hondeklipbaai",1997-08-01,10.7130434782609
"544","Hondeklipbaai",1997-09-01,12
"545","Hondeklipbaai",1997-10-01,11.5217391304348
"546","Hondeklipbaai",1997-11-01,12.3
"547","Hondeklipbaai",1997-12-01,13.0714285714286
"548","Hondeklipbaai",1998-01-01,12.6136363636364
"549","Hondeklipbaai",1998-02-01,14.02
"550","Hondeklipbaai",1998-03-01,11.2818181818182
